_id,title,roomName,gender,roomType,py,deposit,rentFee,region,brandType,roomOption,url,imgUrl
65dd9fc4d872d6f0c7de31bd,월세 115/115,월세 115/115,공용,그 외,29.85㎡,115만원,115만원,서울시 서초구 서초동 1303-16,일반사업자,천장형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n현관보안\n방범창,https://www.dabangapp.com/room/65dc678253e8bc4780365884,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fc8d872d6f0c7de31be,월세 1000/80,월세 1000/80,공용,그 외,20.26㎡,1000만원,80만원,서울시 서초구 서초동 1337-21,일반사업자,벽걸이형\n침대\n책상\n옷장\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안\n방범창,https://www.dabangapp.com/room/65dc08981bf1967a08371e5a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fcdd872d6f0c7de31bf,월세 1000/80,월세 1000/80,공용,그 외,20.26㎡,1000만원,80만원,서울시 서초구 서초동 1337-21,일반사업자,벽걸이형\n침대\n책상\n옷장\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n인터폰\n카드키\nCCTV,https://www.dabangapp.com/room/65d1a3b9f0849662baa4b25b,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fd1d872d6f0c7de31c0,월세 150/130,월세 150/130,공용,1인실,31.98㎡,150만원,130만원,서울특별시 서초구 서초동,일반사업자,침대\n책상\n옷장\n신발장\n냉장고\n세탁기\n가스레인지\n전자레인지\nTV\nCCTV\n현관보안,https://www.dabangapp.com/room/65d6faac87efdf2122a0f7f9,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fd5d872d6f0c7de31c1,월세 130/130,월세 130/130,공용,그 외,34㎡,130만원,130만원,서울시 서초구 서초동 1338-20,일반사업자,벽걸이형\n침대\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n가스레인지\n전자레인지\nTV\n붙박이장\n화재경보기\nCCTV\n현관보안,https://www.dabangapp.com/room/65d3017765e6314cbf6b7097,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fdad872d6f0c7de31c2,월세 3000/150,월세 3000/150,공용,그 외,92㎡,3000만원,150만원,서울특별시 서초구 서초동,일반사업자,싱크대\n가스레인지\n,https://www.dabangapp.com/room/65dc7a06a15693762a7804a1,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fded872d6f0c7de31c3,월세 135/135,월세 135/135,공용,그 외,33.24㎡,135만원,135만원,"서울시 서초구 서초동 1338-20, a동",일반사업자,침대\n옷장\n신발장\n냉장고\n세탁기\n가스레인지\n전자레인지\nTV\n,https://www.dabangapp.com/room/65d2c88e99bb863acb6d8414,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fe3d872d6f0c7de31c4,월세 135/135,월세 135/135,공용,그 외,33.24㎡,135만원,135만원,"서울시 서초구 서초동 1338-20, a동",일반사업자,침대\n옷장\n신발장\n냉장고\n세탁기\n가스레인지\n전자레인지\nTV\n,https://www.dabangapp.com/room/65cd7e0c6f947b244c372a32,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fe7d872d6f0c7de31c5,월세 100/100,월세 100/100,공용,그 외,26.47㎡,100만원,100만원,서울시 서초구 서초동 1327-27,일반사업자,스탠드형\n침대\n책상\n옷장\n식탁\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n비데\n싱크대\n식기세척기\n가스레인지\n인덕션\n전자레인지\nTV\n붙박이장\n화재경보기\n경비원\n비디오폰\n인터폰\n카드키\nCCTV\n사설경비\n현관보안,https://www.dabangapp.com/room/65c387f38978fc779204109e,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
65dd9fecd872d6f0c7de31c6,,,공용,그 외,,200만원,140만원,,일반사업자,벽걸이형\n침대\n쇼파\n신발장\n냉장고\n세탁기\n샤워부스\n싱크대\n인덕션\n전자레인지\nTV\n붙박이장\n비디오폰\nCCTV,https://www.dabangapp.com/room/65b715d6cfa0db524038fc5a,https://d1774jszgerdmk.cloudfront.net/1024/uCtHEMbF1I79lfPgIhws5
